tcontig	focal	ortho	pvalue	mannUstat	numsamp	mean_test_r2	mean_background_r2	q95	q99	pred_quantile	pred_p	emp_p	pine	qvalue
comp33_c0_seq1	TD	TD	0.00275505103251162	333683.5	54	0.057259695326438	0.051163937279153	NA	NA	NA	2.99384718966794	0.041860947052119	comp18_c0_seq1	0.148164518335585
comp3329_c0_seq1	LAT	LAT	0.000946847384589193	214074	32	0.0704955043324195	0.0484469357724453	NA	NA	NA	3.30589247892738	0.0357475909232204	comp3237_c0_seq1	0.154653693797265
comp3348_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	6.14826310871579e-05	688662	113	0.0440181004637203	0.0318394894973068	NA	NA	NA	4.00706320465716	0.00994715573515703	comp1945_c0_seq1	0.0814423375815982
comp3348_c0_seq1	MCMT	MCMT	6.79198616889012e-05	687934	113	0.0655618810680705	0.0479188075050934	NA	NA	NA	3.98347356505089	0.0121230960522226	comp1945_c0_seq1	0.0762318381300354
comp3348_c0_seq1	DD_0	DD_0	0.000413368922641383	673983	113	0.0484240323909594	0.038735717164252	NA	NA	NA	3.53141441374999	0.0209304735260595	comp1945_c0_seq1	0.0968473085305355
comp3348_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.90514182828101e-07	723302	113	0.0496178437705425	0.0323386188870638	NA	NA	NA	5.12951528702138	0.00176147549476735	comp1945_c0_seq1	0.0419551436026405
comp3348_c0_seq1	TD	TD	9.40705517308838e-05	685525	113	0.0733362138844362	0.051163937279153	NA	NA	NA	3.90541389223289	0.0142990363692882	comp1945_c0_seq1	0.0905259457167004
comp3348_c0_seq1	EMT	EMT	1.37590769847237e-05	699174	113	0.0640122777785121	0.0466580221796518	NA	NA	NA	4.34768723149933	0.00766759921251681	comp1945_c0_seq1	0.0653505633860553
comp3368_c0_seq1	EMT	EMT	0.00114884264806577	253731	39	0.0744400585398882	0.0466580221796518	NA	NA	NA	3.25131358493486	0.0318101751113874	comp4847_c0_seq1	0.135440181129157
comp3368_c0_seq1	MCMT	MCMT	0.000679932874413287	256373	39	0.0775682233729056	0.0479188075050934	NA	NA	NA	3.39757314958382	0.0269402134493835	comp4847_c0_seq1	0.126222651369993
comp3368_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00400278680808538	246987	39	0.0557350904179948	0.0323386188870638	NA	NA	NA	2.87796971514207	0.0422754118744172	comp4847_c0_seq1	0.190968239846505
comp3368_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00428017119137031	246604	39	0.0503069762704537	0.0318394894973068	NA	NA	NA	2.85676706061498	0.0453838980416538	comp4847_c0_seq1	0.194927562080546
comp3368_c0_seq1	LAT	LAT	0.000173724185750483	262820	39	0.0898315197851308	0.0484469357724453	NA	NA	NA	3.75447527422115	0.0214485545539322	comp4847_c0_seq1	0.127789280607482
comp3368_c0_seq1	DD_0	DD_0	5.96912926792622e-05	267509	39	0.0695525507762205	0.038735717164252	NA	NA	NA	4.01405555379683	0.0121230960522226	comp4847_c0_seq1	0.076769207981522
comp36275_c0_seq1	EMT	EMT	0.00329011497941145	120016	17	0.0727205447795017	0.0466580221796518	NA	NA	NA	2.93928827523336	0.0451766656305046	comp30696_c0_seq1	0.164936650359789
comp3649_c0_seq1	EMT	EMT	0.00363299691391781	513655	87	0.0759803431028781	0.0466580221796518	NA	NA	NA	2.90840441559172	0.0467309087141229	comp3348_c0_seq1	0.164936650359789
comp3649_c0_seq1	DD_0	DD_0	0.000887936626011623	524890	87	0.0627298568966803	0.038735717164252	NA	NA	NA	3.32383793678139	0.0264221324215107	comp3348_c0_seq1	0.103852244219035
comp3649_c0_seq1	TD	TD	0.00160547753265485	520322	87	0.0848464362043866	0.051163937279153	NA	NA	NA	3.15492825055136	0.0346078126619003	comp3348_c0_seq1	0.135111067290698
comp3649_c0_seq1	MCMT	MCMT	0.00116984852382488	522789	87	0.0781637554982496	0.0479188075050934	NA	NA	NA	3.24614983459897	0.0320174075225366	comp3348_c0_seq1	0.134867585771972
comp3649_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000286660504085606	533091	87	0.044798384780134	0.0318394894973068	NA	NA	NA	3.62708407005032	0.0169930577142265	comp3348_c0_seq1	0.104270871600682
comp3649_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.0046710339398047	511505	87	0.046791280590577	0.0323386188870638	NA	NA	NA	2.82890445381533	0.0437260387524608	comp3348_c0_seq1	0.194173256832962
comp4276_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.832550193034e-12	347530	43	0.0918503482764772	0.0323386188870638	NA	NA	NA	6.98581758681713	0.00010361620557453	comp3879_c0_seq1	0.00904914862017562
comp4276_c0_seq1	MCMT	MCMT	2.32411155796035e-14	359776	43	0.16316062466596	0.0479188075050934	NA	NA	NA	7.63131914999651	0.00010361620557453	comp3879_c0_seq1	0.00825301951265164
comp4276_c0_seq1	DD_0	DD_0	5.79001246276538e-14	357527	43	0.13425829995461	0.038735717164252	NA	NA	NA	7.51277162300072	0.000207232411149061	comp3879_c0_seq1	0.0157475298423602
comp4276_c0_seq1	LAT	LAT	6.69779226070842e-15	362788	43	0.162173019228735	0.0484469357724453	NA	NA	NA	7.79008533555067	0.00010361620557453	comp3879_c0_seq1	0.0119989934842681
comp4276_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	2.1413423083103e-12	348273	43	0.0947636215955948	0.0318394894973068	NA	NA	NA	7.02498202103584	0.00010361620557453	comp3879_c0_seq1	0.00904914862017562
comp4276_c0_seq1	EMT	EMT	8.74629610921285e-15	362147	43	0.164324455491811	0.0466580221796518	NA	NA	NA	7.75629744546428	0.00010361620557453	comp3879_c0_seq1	0.00823523359742799
comp4276_c0_seq1	TD	TD	5.2518398503424e-14	357769	43	0.169678886342107	0.051163937279153	NA	NA	NA	7.52552773751071	0.000207232411149061	comp3879_c0_seq1	0.0242714492138929
comp45671_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.23052531682787e-09	197890	23	0.108452649903673	0.0323386188870638	NA	NA	NA	5.98009820003923	0.000621697233447294	comp40827_c0_seq1	0.0232692393090273
comp45671_c0_seq1	TD	TD	1.35371083916157e-10	204002	23	0.197495599870398	0.051163937279153	NA	NA	NA	6.42104837736629	0.000725313439021824	comp40827_c0_seq1	0.0312061489892982
comp45671_c0_seq1	LAT	LAT	4.27608653765933e-09	196408	23	0.151046776422382	0.0484469357724453	NA	NA	NA	5.87317932523578	0.00145062687804376	comp40827_c0_seq1	0.0479959739370835
comp45671_c0_seq1	EMT	EMT	6.09242492104247e-09	195591	23	0.147773590725649	0.0466580221796518	NA	NA	NA	5.81423686861337	0.00134701067246923	comp40827_c0_seq1	0.0308821259903616
comp45671_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	1.20546842810421e-07	188362	23	0.0751498562428777	0.0318394894973068	NA	NA	NA	5.29270073774012	0.00176147549476735	comp40827_c0_seq1	0.0361965944807108
comp45671_c0_seq1	MCMT	MCMT	2.77066881460749e-09	197399	23	0.153863760604074	0.0479188075050934	NA	NA	NA	5.94467501007399	0.000932545850170996	comp40827_c0_seq1	0.0309488231724505
comp45671_c0_seq1	DD_0	DD_0	6.4517721877705e-09	195458	23	0.118846833963107	0.038735717164252	NA	NA	NA	5.80464158497716	0.00134701067246923	comp40827_c0_seq1	0.0300634660626946
comp4752_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	4.00905601008245e-17	422160	50	0.105908722350824	0.0318394894973068	NA	NA	NA	8.41265808636023	0	comp7786_c0_seq1	0.00904914862017562
comp4752_c0_seq1	LAT	LAT	1.63887129039704e-15	413020	50	0.150605198728854	0.0484469357724453	NA	NA	NA	7.96602881760249	0.00010361620557453	comp7786_c0_seq1	0.0119989934842681
comp4752_c0_seq1	DD_0	DD_0	1.00425806761406e-18	430796	50	0.138343131406027	0.038735717164252	NA	NA	NA	8.8346592203856	0	comp7786_c0_seq1	0.0157475298423602
comp4752_c0_seq1	EMT	EMT	1.87619031539404e-19	434595	50	0.165389582787848	0.0466580221796518	NA	NA	NA	9.02029867246554	0	comp7786_c0_seq1	0.00823523359742799
comp4752_c0_seq1	TD	TD	3.67623391522772e-19	433081	50	0.181653017261514	0.051163937279153	NA	NA	NA	8.94631653757503	0	comp7786_c0_seq1	0.0231878594697415
comp4752_c0_seq1	MCMT	MCMT	3.78223981602193e-18	427737	50	0.163517335594227	0.0479188075050934	NA	NA	NA	8.68518012485716	0	comp7786_c0_seq1	0.00825301951265164
comp4752_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	5.83166004837607e-18	426727	50	0.10214148175153	0.0323386188870638	NA	NA	NA	8.63582612469903	0	comp7786_c0_seq1	0.00904914862017562
comp48320_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.07083217507434e-08	151785	17	0.119594162478939	0.0323386188870638	NA	NA	NA	5.60601917584704	0.00113977826132006	comp40559_c0_seq1	0.037327738058232
comp48320_c0_seq1	LAT	LAT	7.56436962726783e-09	153833	17	0.183156078716641	0.0484469357724453	NA	NA	NA	5.77793094154495	0.00145062687804376	comp40559_c0_seq1	0.0479959739370835
comp48320_c0_seq1	MCMT	MCMT	8.78201934984822e-10	158029	17	0.227107084892876	0.0479188075050934	NA	NA	NA	6.13014860212523	0.000725313439021824	comp40559_c0_seq1	0.0309488231724505
comp48320_c0_seq1	EMT	EMT	1.62638146066106e-09	156852	17	0.222726593670107	0.0466580221796518	NA	NA	NA	6.03134970162404	0.000932545850170996	comp40559_c0_seq1	0.0308821259903616
comp48320_c0_seq1	TD	TD	2.57644756718503e-10	160319	17	0.260144199473081	0.051163937279153	NA	NA	NA	6.32237416044955	0.000828929644596466	comp40559_c0_seq1	0.0312061489892982
comp48320_c0_seq1	DD_0	DD_0	2.39415823216975e-09	156104	17	0.182603128931059	0.038735717164252	NA	NA	NA	5.96856161532422	0.00103616205574553	comp40559_c0_seq1	0.0300634660626946
comp48320_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	1.38571366900949e-08	152609	17	0.117653449223427	0.0318394894973068	NA	NA	NA	5.67518680032706	0.00103616205574553	comp40559_c0_seq1	0.0361965944807108
comp4946_c1_seq1	EMT	EMT	5.11512916116932e-16	722871	98	0.0996955247539705	0.0466580221796518	NA	NA	NA	8.10874806340125	0	comp4611_c0_seq1	0.00823523359742799
comp4946_c1_seq1	LAT	LAT	7.92326472079834e-13	695696	98	0.0886184238655391	0.0484469357724453	NA	NA	NA	7.16249357648391	0.000207232411149061	comp4611_c0_seq1	0.0119989934842681
comp4946_c1_seq1	TD	TD	9.48686144077779e-13	694986	98	0.0910331589069422	0.051163937279153	NA	NA	NA	7.13777082815966	0.000310848616723702	comp4611_c0_seq1	0.0242714492139015
comp4946_c1_seq1	DD_0	DD_0	1.02157196003463e-13	703611	98	0.0834557552545714	0.038735717164252	NA	NA	NA	7.43809998914079	0.000207232411149061	comp4611_c0_seq1	0.0157475298423602
comp4946_c1_seq1	Winter_cold_injury_p	Winter_cold_injury_p	4.85001139274076e-10	668741	98	0.0552066963401503	0.0323386188870638	NA	NA	NA	6.22389965946985	0.000414464822298233	comp4611_c0_seq1	0.0217179566884274
comp4946_c1_seq1	MCMT	MCMT	1.55560264305526e-14	710641	98	0.099042817206958	0.0479188075050934	NA	NA	NA	7.68289001832309	0.00010361620557453	comp4611_c0_seq1	0.00825301951265164
comp4946_c1_seq1	Fall_cold_injury_p	Fall_cold_injury_p	1.85909354386232e-15	718324	98	0.0644640238188444	0.0318394894973068	NA	NA	NA	7.95041801180923	0	comp4611_c0_seq1	0.00904914862017562
comp5200_c0_seq1	LAT	LAT	4.56776907655027e-06	241142	33	0.0912319447029495	0.0484469357724453	NA	NA	NA	4.58374959773393	0.00901460988498604	comp5172_c0_seq1	0.0970353386119275
comp5200_c0_seq1	MCMT	MCMT	1.85173348033391e-05	236131	33	0.0906944999441542	0.0479188075050934	NA	NA	NA	4.28208731890956	0.00839291265153874	comp5172_c0_seq1	0.0668494580524927
comp5200_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00022650220422075	226254	33	0.0462497182723441	0.0318394894973068	NA	NA	NA	3.68749176354172	0.015956895658481	comp5172_c0_seq1	0.103954853661064
comp5200_c0_seq1	DD_0	DD_0	3.96062355693659e-05	233269	33	0.0702094948159596	0.038735717164252	NA	NA	NA	4.10979487388954	0.0102580043518806	comp5172_c0_seq1	0.0708638842906353
comp5200_c0_seq1	EMT	EMT	5.04488094758205e-05	232335	33	0.0880808911990718	0.0466580221796518	NA	NA	NA	4.05356805919747	0.0119158636410734	comp5172_c0_seq1	0.0794588755211464
comp5200_c0_seq1	TD	TD	4.62068988677623e-06	241102	33	0.100924020152111	0.051163937279153	NA	NA	NA	4.58134159710472	0.00580250751217493	comp5172_c0_seq1	0.0565783771061693
comp5200_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	6.54148879736356e-05	231319	33	0.050684460676246	0.0323386188870638	NA	NA	NA	3.99240484321552	0.00973992332400786	comp5172_c0_seq1	0.0773290882087897
comp5416_c0_seq1	MCMT	MCMT	0.00295918936623492	185463.5	28	0.0773164040009152	0.0479188075050934	NA	NA	NA	2.97197846681666	0.0428971091078645	comp3824_c0_seq1	0.152988809473366
comp5416_c0_seq1	EMT	EMT	0.000844566860615193	191059.5	28	0.0796473932767176	0.0466580221796518	NA	NA	NA	3.33779261443631	0.0289089213553	comp3824_c0_seq1	0.129018659693066
comp5416_c0_seq1	DD_0	DD_0	0.000625468098520995	192322.5	28	0.0668902952686601	0.038735717164252	NA	NA	NA	3.42035574317892	0.0240389596932961	comp3824_c0_seq1	0.0995468850749406
comp5433_c1_seq1	Fall_cold_injury_p	Fall_cold_injury_p	7.43753330852726e-06	323890	47	0.054569013020459	0.0318394894973068	NA	NA	NA	4.48079202874958	0.00497357786757846	comp5588_c0_seq1	0.0521230960522223
comp5433_c1_seq1	MCMT	MCMT	3.81375501176044e-05	316703	47	0.0786169508154834	0.0479188075050934	NA	NA	NA	4.11850771880895	0.0109833177909024	comp5588_c0_seq1	0.0749845772863929
comp5433_c1_seq1	LAT	LAT	0.000331251287252984	306210	47	0.0664708339010674	0.0484469357724453	NA	NA	NA	3.58957363446122	0.0259040513936379	comp5588_c0_seq1	0.146220292692042
comp5433_c1_seq1	EMT	EMT	5.46125320109733e-05	315046	47	0.078225183698441	0.0466580221796518	NA	NA	NA	4.03498119848452	0.012019479846648	comp5588_c0_seq1	0.0794588755211464
comp5433_c1_seq1	TD	TD	0.000452365980853371	304582	47	0.0726868443702372	0.051163937279153	NA	NA	NA	3.50750895426317	0.0230027976375505	comp5588_c0_seq1	0.119246685268281
comp5433_c1_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000165430751083618	309724	47	0.0477824928885776	0.0323386188870638	NA	NA	NA	3.76670833115405	0.0131592581079681	comp5588_c0_seq1	0.0875505129002177
comp5433_c1_seq1	DD_0	DD_0	2.42121413478911e-05	318757	47	0.06994994475884	0.038735717164252	NA	NA	NA	4.22204632638068	0.00839291265153874	comp5588_c0_seq1	0.059791402370224
comp5443_c0_seq1	DD_0	DD_0	0.000283402647773665	375732	59	0.0538011020167267	0.038735717164252	NA	NA	NA	3.63003939612983	0.018961765620143	comp6313_c0_seq1	0.0949772893617545
comp5443_c0_seq1	MCMT	MCMT	0.00149174590723517	365641	59	0.0613826052039952	0.0479188075050934	NA	NA	NA	3.1763069536492	0.0341933478396022	comp6313_c0_seq1	0.137825425861311
comp5710_c0_seq1	EMT	EMT	0.00350041175098849	95414	13	0.0836759985776588	0.0466580221796518	NA	NA	NA	2.92003928930352	0.0462128276862501	comp3981_c0_seq1	0.164936650359789
comp5710_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00163898361834636	97798	13	0.0582461096770497	0.0318394894973068	NA	NA	NA	3.14892643554208	0.0324318723448347	comp3981_c0_seq1	0.157354639895309
comp5862_c0_seq1	EMT	EMT	4.26839434506435e-05	190321	26	0.114877538561687	0.0466580221796518	NA	NA	NA	4.09248384965101	0.0115013988187752	comp4625_c0_seq1	0.0794588755211464
comp5862_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00041607062006809	182026	26	0.0628502898417659	0.0323386188870638	NA	NA	NA	3.52970880393135	0.0185473007978448	comp4625_c0_seq1	0.105638974109464
comp5862_c0_seq1	TD	TD	6.16784567995927e-06	196631	26	0.124597476296064	0.051163937279153	NA	NA	NA	4.52058638593684	0.00663143715677128	comp4625_c0_seq1	0.0584312666260508
comp5862_c0_seq1	DD_0	DD_0	5.59464848154519e-05	189390	26	0.0965572557594954	0.038735717164252	NA	NA	NA	4.02932006814829	0.0115013988187752	comp4625_c0_seq1	0.0749132491072429
comp5862_c0_seq1	MCMT	MCMT	3.59190316541026e-05	190908	26	0.116859224348204	0.0479188075050934	NA	NA	NA	4.13230891919138	0.0107760853797534	comp4625_c0_seq1	0.0749845772863929
comp5875_c0_seq1	MCMT	MCMT	0.000121251974569452	311249.5	47	0.127301153167848	0.0479188075050934	NA	NA	NA	3.84360616262956	0.0151279660138846	comp2741_c0_seq1	0.0926877576036459
comp5875_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	3.36757663755908e-07	336206.5	47	0.094487203848729	0.0318394894973068	NA	NA	NA	5.10164561207835	0.00196870790591652	comp2741_c0_seq1	0.0361965944807108
comp5875_c0_seq1	LAT	LAT	0.0011848069868112	299325.5	47	0.110083971373495	0.0484469357724453	NA	NA	NA	3.24253782928711	0.0392705419127551	comp2741_c0_seq1	0.158469465671574
comp5875_c0_seq1	TD	TD	3.30922402786331e-05	317349.5	47	0.147017137462184	0.051163937279153	NA	NA	NA	4.15109667197113	0.0102580043518806	comp2741_c0_seq1	0.0706727491816435
comp5875_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	5.14902491832858e-06	325434.5	47	0.0807462640221507	0.0323386188870638	NA	NA	NA	4.55864761754927	0.00424826442855664	comp2741_c0_seq1	0.0555759821251801
comp5875_c0_seq1	DD_0	DD_0	0.000227396638410793	308132.5	47	0.102295198366822	0.038735717164252	NA	NA	NA	3.68648355318404	0.0177183711532484	comp2741_c0_seq1	0.0949772893617545
comp5875_c0_seq1	EMT	EMT	3.73651998572978e-05	316796.5	47	0.132522962381151	0.0466580221796518	NA	NA	NA	4.12322089300951	0.0105688529686043	comp2741_c0_seq1	0.0763630751761666
comp5881_c0_seq1	TD	TD	0.000440601019409332	401427.5	64	0.0640644647972402	0.051163937279153	NA	NA	NA	3.51451052007199	0.0226919490208268	comp7826_c0_seq1	0.119246685268281
comp5881_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000249482179990556	404863.5	64	0.0550069778905662	0.0318394894973068	NA	NA	NA	3.6628124837448	0.0162677442752046	comp7826_c0_seq1	0.103954853661064
comp5881_c0_seq1	LAT	LAT	0.000202740447796594	406086.5	64	0.0695268407236884	0.0484469357724453	NA	NA	NA	3.71559865998806	0.0220702517873795	comp7826_c0_seq1	0.127789280607482
comp5881_c0_seq1	EMT	EMT	8.57979074489695e-06	423106.5	64	0.068458386511018	0.0466580221796518	NA	NA	NA	4.45020268260481	0.00652782095119675	comp7826_c0_seq1	0.0622583659965685
comp5881_c0_seq1	DD_0	DD_0	1.38050569545604e-06	431855.5	64	0.0603960653455888	0.038735717164252	NA	NA	NA	4.82782022631068	0.00404103201740758	comp7826_c0_seq1	0.0460615247889137
comp5881_c0_seq1	MCMT	MCMT	1.38376529021333e-05	420702.5	64	0.0696686025172216	0.0479188075050934	NA	NA	NA	4.34644310150195	0.00766759921251681	comp7826_c0_seq1	0.0657395692214805
comp59544_c0_seq1	EMT	EMT	0.000134168066866191	310755.5	47	0.0857344302735225	0.0466580221796518	NA	NA	NA	3.81870447220091	0.0164749766863538	comp50471_c0_seq1	0.0913536378133486
comp59544_c0_seq1	MCMT	MCMT	0.000443071712227818	304691.5	47	0.081796331870541	0.0479188075050934	NA	NA	NA	3.51302866094726	0.0222774841985286	comp50471_c0_seq1	0.108636685421662
comp59544_c0_seq1	LAT	LAT	0.00041367750467954	305052.5	47	0.0794174293004174	0.0484469357724453	NA	NA	NA	3.53122605010665	0.0271474458605326	comp50471_c0_seq1	0.146220292692042
comp59544_c0_seq1	TD	TD	0.00288640987264439	294109.5	47	0.0798658582377918	0.051163937279153	NA	NA	NA	2.97960823965996	0.0423790280799917	comp50471_c0_seq1	0.148164518335585
comp59544_c0_seq1	DD_0	DD_0	0.000380386846462034	305491.5	47	0.0670301542517478	0.038735717164252	NA	NA	NA	3.5533552851232	0.0199979276758885	comp50471_c0_seq1	0.0949772893617545
comp59544_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000183989252223868	309195.5	47	0.0561233805513699	0.0323386188870638	NA	NA	NA	3.74006755505782	0.0133664905191172	comp50471_c0_seq1	0.0875505129002177
comp6213_c0_seq1	EMT	EMT	0.0043065078201094	319585	52	0.0842763459421139	0.0466580221796518	NA	NA	NA	2.85481554963155	0.0491140814423375	comp8064_c0_seq1	0.164936650359789
comp6213_c0_seq1	LAT	LAT	0.00075841459245862	330287	52	0.0861578449661658	0.0484469357724453	NA	NA	NA	3.36756600716544	0.0332608019894312	comp8064_c0_seq1	0.154653693797265
comp6213_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00202631115784854	324418	52	0.0530338501890028	0.0318394894973068	NA	NA	NA	3.08637254470362	0.0344005802507512	comp8064_c0_seq1	0.160945571887443
comp6213_c0_seq1	TD	TD	0.00146707946804903	326396	52	0.100880459415898	0.051163937279153	NA	NA	NA	3.18114178456552	0.0341933478396022	comp8064_c0_seq1	0.135111067290698
comp6213_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00111796931698449	328022	52	0.0505403054047224	0.0323386188870638	NA	NA	NA	3.25904612431044	0.0262149000103616	comp8064_c0_seq1	0.129590637787071
comp6213_c0_seq1	MCMT	MCMT	0.00346603381865288	321010	52	0.0893712698802684	0.0479188075050934	NA	NA	NA	2.92308964811649	0.044865817013781	comp8064_c0_seq1	0.157656946278482
comp629_c0_seq1	EMT	EMT	0.000698417403975103	215453.5	32	0.0719990264035026	0.0466580221796518	NA	NA	NA	3.39023021378481	0.0277691430939799	comp496_c0_seq1	0.128453286653111
comp629_c0_seq1	MCMT	MCMT	0.00259419910137162	209269.5	32	0.0699554783530942	0.0479188075050934	NA	NA	NA	3.01216239764975	0.0411356336130971	comp496_c0_seq1	0.148929488478336
comp641_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	4.79562843887842e-05	171350.5	23	0.0802847215390272	0.0318394894973068	NA	NA	NA	4.06540624467741	0.00911822609056057	comp1011_c0_seq1	0.0770637172815119
comp641_c0_seq1	LAT	LAT	4.79562843788213e-05	171350.5	23	0.112155238948581	0.0484469357724453	NA	NA	NA	4.06540624467741	0.0153351984250337	comp1011_c0_seq1	0.123989599337463
comp641_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	1.65172332596292e-05	174705.5	23	0.0834386886443981	0.0323386188870638	NA	NA	NA	4.30745268527497	0.00600973992332399	comp1011_c0_seq1	0.06830647668134
comp641_c0_seq1	MCMT	MCMT	2.99555369411962e-05	172853.5	23	0.106939564440629	0.0479188075050934	NA	NA	NA	4.17384016426553	0.0101543881463061	comp1011_c0_seq1	0.0749845772863929
comp641_c0_seq1	DD_0	DD_0	7.15052195338858e-05	170045.5	23	0.0775960328688358	0.038735717164252	NA	NA	NA	3.97125703305899	0.012952025696819	comp1011_c0_seq1	0.0777016275116619
comp641_c0_seq1	TD	TD	1.17042911104963e-05	175753.5	23	0.128595668271769	0.051163937279153	NA	NA	NA	4.3830606345287	0.00766759921251681	comp1011_c0_seq1	0.0595041980727821
comp641_c0_seq1	EMT	EMT	7.68855730722255e-05	169805.5	23	0.0916307587451161	0.0466580221796518	NA	NA	NA	3.95394223551997	0.0133664905191172	comp1011_c0_seq1	0.0817188564668027
comp6497_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.47170276866888e-13	251984	28	0.124656906420836	0.0323386188870638	NA	NA	NA	7.32046667388118	0	comp8237_c0_seq1	0.00904914862017562
comp6497_c0_seq1	DD_0	DD_0	2.25274600953314e-11	242319	28	0.109032000369002	0.038735717164252	NA	NA	NA	6.68865935852308	0.000414464822298233	comp8237_c0_seq1	0.0236212947635466
comp6497_c0_seq1	EMT	EMT	1.63632188108043e-12	248037	28	0.144993354502803	0.0466580221796518	NA	NA	NA	7.06244872522951	0.000207232411149061	comp8237_c0_seq1	0.012352850396142
comp6497_c0_seq1	LAT	LAT	4.49674200661665e-13	250749	28	0.175866780256914	0.0484469357724453	NA	NA	NA	7.23973392328964	0.000207232411149061	comp8237_c0_seq1	0.0119989934842681
comp6497_c0_seq1	TD	TD	9.9059308097917e-12	244143	28	0.164716021615248	0.051163937279153	NA	NA	NA	6.8078954209352	0.000621697233447294	comp8237_c0_seq1	0.0312061489892982
comp6497_c0_seq1	MCMT	MCMT	3.25335937676701e-12	246567	28	0.149829373594028	0.0479188075050934	NA	NA	NA	6.96635387229868	0.000207232411149061	comp8237_c0_seq1	0.0123795292689775
comp6497_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	1.08458463255152e-10	238740	28	0.0893209010171723	0.0318394894973068	NA	NA	NA	6.45469780842824	0.000310848616723702	comp8237_c0_seq1	0.016288467516322
comp6702_c0_seq1	DD_0	DD_0	0.00393707172315679	137261	20	0.0646283047753698	0.038735717164252	NA	NA	NA	2.88319887813539	0.0471453735364211	comp14537_c0_seq1	0.15840162370848
comp6702_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	2.25851229269269e-05	154766	20	0.0905081824744344	0.0318394894973068	NA	NA	NA	4.23770885805433	0.00725313439021869	comp14537_c0_seq1	0.0655283175943895
comp6702_c0_seq1	EMT	EMT	0.00409661349742235	137099	20	0.0692195317251057	0.0466580221796518	NA	NA	NA	2.87066356726724	0.0486996166200394	comp14537_c0_seq1	0.164936650359789
comp6702_c0_seq1	TD	TD	0.00135182150076723	141417	20	0.0918152277178984	0.051163937279153	NA	NA	NA	3.2047837668268	0.0330535695782821	comp14537_c0_seq1	0.133492970676438
comp6702_c0_seq1	LAT	LAT	0.000938198928341738	142757	20	0.0963759716869605	0.0484469357724453	NA	NA	NA	3.30847090610651	0.0357475909232204	comp14537_c0_seq1	0.154653693797265
comp6702_c0_seq1	MCMT	MCMT	0.00156214923260676	140876	20	0.0862367967028968	0.0479188075050934	NA	NA	NA	3.16292201880417	0.0346078126619003	comp14537_c0_seq1	0.137825425861311
comp6702_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.54707213563466e-05	154416	20	0.0846444221200408	0.0323386188870638	NA	NA	NA	4.21062639630217	0.00704590197906951	comp14537_c0_seq1	0.06830647668134
comp6774_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	3.85837185987182e-05	369165	56	0.0789575554849544	0.0323386188870638	NA	NA	NA	4.11582402924814	0.00797844782924051	comp3285_c0_seq1	0.06830647668134
comp6774_c0_seq1	DD_0	DD_0	0.000371125859700419	357120	56	0.0978265215884847	0.038735717164252	NA	NA	NA	3.55983120210415	0.019894311470314	comp3285_c0_seq1	0.0949772893617545
comp6774_c0_seq1	TD	TD	0.00229917922698206	346045	56	0.12641110125817	0.051163937279153	NA	NA	NA	3.0486132228082	0.0391669257071806	comp3285_c0_seq1	0.143353246919584
comp6774_c0_seq1	MCMT	MCMT	0.000753826085140587	352991	56	0.123204471172838	0.0479188075050934	NA	NA	NA	3.36923806110975	0.0275619106828308	comp3285_c0_seq1	0.126652107136488
