tcontig	focal	ortho	pvalue	mannUstat	numsamp	mean_test_r2	mean_background_r2	q95	q99	pred_quantile	pred_p	emp_p	spruce	qvalue
comp6167_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	1.11710506041557e-06	282967.5	39	0.0102191907988713	0.00437958377741369	NA	NA	NA	4.86982901334487	0.00259040513936382	comp6150_c0_seq1	0.166526044673388
comp6167_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	6.58545515563921e-09	299791.5	39	0.0148938326385242	0.00704865948875669	NA	NA	NA	5.80119574902013	0.000932545850170996	comp6150_c0_seq1	0.126559793951776
comp6167_c0_seq1	MCMT	MCMT	2.26873569078559e-05	271530.5	39	0.0162528863161785	0.00593320282215071	NA	NA	NA	4.23668342633119	0.00932545850170963	comp6150_c0_seq1	0.142110957263069
comp6167_c0_seq1	DD_0	DD_0	0.00456418287398479	246234.5	39	0.0134167022305898	0.00585397037344904	NA	NA	NA	2.83631175814042	0.0495285462646358	comp6150_c0_seq1	0.387468262355403
comp6167_c0_seq1	EMT	EMT	0.000110950547271577	264822.5	39	0.0152091089449279	0.00605362855735853	NA	NA	NA	3.86533249534512	0.0153351984250337	comp6150_c0_seq1	0.17603276512728
comp6225_c0_seq1	LAT	LAT	0.00118769899264357	165904	24	0.0115616889329219	0.00731660036362739	NA	NA	NA	3.24185318141882	0.0392705419127551	comp4243_c0_seq1	0.345995031450833
comp6270_c0_seq1	MCMT	MCMT	0.000803289900827346	208957	31	0.01482880523497	0.00593320282215071	NA	NA	NA	3.35168973529001	0.0280799917107035	comp8376_c0_seq1	0.249470895017274
comp6270_c0_seq1	TD	TD	1.22481300007668e-05	225401	31	0.0152267001794226	0.00594773628856611	NA	NA	NA	4.37315471679582	0.00787483162366598	comp8376_c0_seq1	0.0947229783864329
comp6270_c0_seq1	DD_0	DD_0	0.00203051470694107	204676	31	0.0145835152490989	0.00585397037344904	NA	NA	NA	3.08576346517164	0.0362656719510932	comp8376_c0_seq1	0.356016863653752
comp6270_c0_seq1	EMT	EMT	1.42997557909873e-05	224855	31	0.0175074962944722	0.00605362855735853	NA	NA	NA	4.3392384020365	0.00777121541809134	comp8376_c0_seq1	0.127514725414552
comp63783_c0_seq1	TD	TD	0.000288788744636017	109186	14	0.0128757271176673	0.00594773628856611	NA	NA	NA	3.62520076122154	0.0194798466480157	comp58594_c0_seq1	0.163939424042802
comp63783_c0_seq1	EMT	EMT	0.000106045427975369	111901	14	0.0149534997556156	0.00605362855735853	NA	NA	NA	3.87637261001235	0.0152315822194591	comp58594_c0_seq1	0.17603276512728
comp6383_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000633521156105787	113232.5	15	0.0121747735919004	0.00704865948875669	NA	NA	NA	3.41688634144705	0.0225883328152523	comp6088_c0_seq1	0.504422528047024
comp6566_c2_seq1	EMT	EMT	0.00342405724280359	70360.5	9	0.0173384485228347	0.00605362855735853	NA	NA	NA	2.92691520843407	0.0456947466583774	comp8314_c0_seq1	0.31614092565964
comp7043_c0_seq1	EMT	EMT	0.00232452800316305	127333	18	0.0259979662168959	0.00605362855735853	NA	NA	NA	3.04533499024022	0.0395813905294788	comp7966_c0_seq1	0.30619565285506
comp7043_c0_seq1	TD	TD	4.36482998515769e-06	146309	18	0.0171967445356311	0.00594773628856611	NA	NA	NA	4.59324908165527	0.0056988913066004	comp7966_c0_seq1	0.0791356528291727
comp7043_c0_seq1	MCMT	MCMT	0.000432537363885863	133145	18	0.0201057803985429	0.00593320282215071	NA	NA	NA	3.51943262405684	0.021966635581805	comp7966_c0_seq1	0.211421213612426
comp7043_c0_seq1	DD_0	DD_0	4.05746290710779e-05	140314	18	0.0231958799347396	0.00585397037344904	NA	NA	NA	4.10422373500512	0.0103616205574552	comp7966_c0_seq1	0.166984230220112
comp7094_c0_seq1	TD	TD	0.000205045349060451	135515	18	0.0131017488673747	0.00594773628856611	NA	NA	NA	3.71275874108117	0.0176147549476738	comp7010_c0_seq1	0.157807166932073
comp71758_c0_seq1	EMT	EMT	0.00180924333177945	84889	11	0.0109894963752127	0.00605362855735853	NA	NA	NA	3.119932836865	0.0371982178012641	comp58362_c0_seq1	0.29415445091614
comp7370_c0_seq1	LAT	LAT	1.46017928124897e-07	213973.5	27	0.0192973021184386	0.00731660036362739	NA	NA	NA	5.25754458277705	0.0038337996062584	comp8660_c0_seq1	0.112592930199479
comp7776_c0_seq1	LAT	LAT	0.000365683998521802	133688	18	0.0268770978990041	0.00731660036362739	NA	NA	NA	3.56372632934976	0.0267329810382344	comp11973_c0_seq1	0.273874695079815
comp7786_c0_seq1	TD	TD	2.37394912974643e-23	516422	59	0.0300278502421992	0.00594773628856611	NA	NA	NA	9.95603457327774	0	comp4752_c0_seq1	0.00719415025719594
comp7786_c0_seq1	EMT	EMT	1.37406877880399e-24	522639	59	0.0394137855873424	0.00605362855735853	NA	NA	NA	10.235576203929	0	comp4752_c0_seq1	0.00737434556614124
comp7786_c0_seq1	MCMT	MCMT	7.21806468186377e-26	528897	59	0.0366663172595486	0.00593320282215071	NA	NA	NA	10.5169613614995	0	comp4752_c0_seq1	0.00718034310381672
comp7786_c0_seq1	DD_0	DD_0	1.28822775604038e-27	537191	59	0.0433783684768358	0.00585397037344904	NA	NA	NA	10.8898933680335	0	comp4752_c0_seq1	0.00957641145629657
comp8035_c0_seq1	LAT	LAT	4.37414658882208e-07	495923	74	0.0129834588263007	0.00731660036362739	NA	NA	NA	5.05192968890612	0.0044554968397057	comp6052_c0_seq1	0.1226730405045
comp8035_c0_seq1	EMT	EMT	6.69253937255345e-06	482247	74	0.00935783883395465	0.00605362855735853	NA	NA	NA	4.50325954583869	0.00590612371774946	comp6052_c0_seq1	0.110615183492142
comp8035_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00299707002671166	443981	74	0.0108933938655047	0.00437958377741369	NA	NA	NA	2.96805833973908	0.0380271474458606	comp6052_c0_seq1	0.512900217594031
comp8035_c0_seq1	DD_0	DD_0	4.43677154397753e-05	471784	74	0.00960097772734088	0.00585397037344904	NA	NA	NA	4.08349238388238	0.0106724691741789	comp6052_c0_seq1	0.166984230220112
comp8035_c0_seq1	MCMT	MCMT	2.50686558874762e-05	475042	74	0.00864055877438517	0.00593320282215071	NA	NA	NA	4.21420072887461	0.00963630711843333	comp6052_c0_seq1	0.142110957263069
comp8237_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	1.42229339767653e-07	314834	43	0.0109778359831647	0.00437958377741369	NA	NA	NA	5.26237163632613	0.00176147549476735	comp6497_c0_seq1	0.166526044673388
comp8237_c0_seq1	LAT	LAT	2.10917592482807e-15	365533	43	0.0471093633449819	0.00731660036362739	NA	NA	NA	7.93477762617025	0.00010361620557453	comp6497_c0_seq1	0.0114114456283232
comp8448_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00172104435803053	97649	13	0.00960237640565825	0.00437958377741369	NA	NA	NA	3.13462098890217	0.0308776292612164	comp33689_c0_seq1	0.496247613126692
comp8448_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00111578242467012	98951	13	0.0284164233077133	0.00704865948875669	NA	NA	NA	3.25962563001064	0.0277691430939799	comp33689_c0_seq1	0.520671433012123
comp851_c0_seq1	LAT	LAT	0.000514297972250432	126377	17	0.0181405954752433	0.00731660036362739	NA	NA	NA	3.47323883265738	0.0290125375608745	comp1232_c0_seq1	0.284018202304993
comp8564_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000125984395205814	137004	18	0.0173515263188488	0.00704865948875669	NA	NA	NA	3.83421974878127	0.0130556419023935	comp6910_c0_seq1	0.451926065852083
comp857_c0_seq1	EMT	EMT	0.00181528210219383	199391	30	0.00829606350159363	0.00605362855735853	NA	NA	NA	3.11893051678577	0.0371982178012641	comp775_c1_seq1	0.29415445091614
comp8622_c1_seq1	LAT	LAT	3.40977004000456e-13	450458.5	58	0.0231588834889169	0.00731660036362739	NA	NA	NA	7.27716044390324	0.000207232411149061	comp7656_c0_seq1	0.0182583130053172
comp8622_c1_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000324918839891007	369259.5	58	0.00729815915067416	0.00437958377741369	NA	NA	NA	3.59459983860966	0.0166822090975028	comp7656_c0_seq1	0.41328736541668
comp8622_c1_seq1	MCMT	MCMT	0.000114411338609311	375063.5	58	0.00894110187150432	0.00593320282215071	NA	NA	NA	3.85782453045468	0.0146098849860118	comp7656_c0_seq1	0.158191934005995
comp8789_c0_seq1	LAT	LAT	0.00176405710678764	109993	15	0.0106819673169811	0.00731660036362739	NA	NA	NA	3.12736817488411	0.0456947466583774	comp8079_c0_seq1	0.379807360157857
comp9163_c0_seq1	DD_0	DD_0	0.00031701002671992	102507	13	0.0115759078377559	0.00585397037344904	NA	NA	NA	3.60103615518863	0.0192726142368667	comp7084_c0_seq1	0.233453681084428
comp9163_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.0026294528667154	96331	13	0.00601863800377522	0.00437958377741369	NA	NA	NA	3.00808019244981	0.0366801367733913	comp7084_c0_seq1	0.512900217594031
comp9163_c0_seq1	EMT	EMT	0.00096091926768427	99390	13	0.0108304091924587	0.00605362855735853	NA	NA	NA	3.30177389225843	0.0299450834110455	comp7084_c0_seq1	0.261613687941732
comp9163_c0_seq1	MCMT	MCMT	0.00184672803374936	97433	13	0.00949207699862737	0.00593320282215071	NA	NA	NA	3.11388289175975	0.0365765205678168	comp7084_c0_seq1	0.31683263945598
comp9470_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000260000099551522	183832	26	0.0145069447995189	0.00437958377741369	NA	NA	NA	3.65223704173361	0.0151279660138846	comp11603_c0_seq1	0.41328736541668
comp9470_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000366943590867091	182514	26	0.0264234458303172	0.00704865948875669	NA	NA	NA	3.56281720927327	0.0187545332089939	comp11603_c0_seq1	0.50308394548697
comp982_c0_seq1	LAT	LAT	0.000513237364448746	120146	16	0.0200699164556672	0.00731660036362739	NA	NA	NA	3.47379411487795	0.0290125375608745	comp1157_c1_seq1	0.284018202304993
comp996_c0_seq1	TD	TD	0.000112260501948786	124638	16	0.0125630713999334	0.00594773628856611	NA	NA	NA	3.86248248144078	0.01502434980831	comp595_c0_seq1	0.143883005143949
